order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,profit,discount,sales_price
8038,2022-11-19,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,OFF-AP-10003278,40,40,3,5,4.0,4.0,48.0
8039,2022-06-27,Second Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Bookcases,FUR-BO-10003966,390,440,3,5,39.0,39.0,468.0
8040,2023-04-01,Second Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10004698,370,390,6,2,37.0,37.0,444.0
8041,2023-05-19,Second Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10000025,480,570,6,4,48.0,48.0,576.0
8042,2023-09-14,Second Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10000682,20,30,2,3,2.0,2.0,24.0
8043,2023-06-19,Standard Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Technology,Accessories,TEC-AC-10001772,50,60,4,4,5.0,5.0,60.0
8044,2022-02-24,Standard Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Furniture,Furnishings,FUR-FU-10001379,20,30,1,2,2.0,2.0,24.0
8045,2022-11-10,Second Class,Consumer,United States,Salt Lake City,Utah,84106,West,Office Supplies,Binders,OFF-BI-10002794,280,300,9,4,28.0,28.0,336.0
8046,2022-10-31,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10001005,340,390,5,5,34.0,34.0,408.0
8047,2022-11-11,Second Class,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,Office Supplies,Binders,OFF-BI-10000201,0,0,3,2,0.0,0.0,0.0
8048,2023-03-22,Second Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Paper,OFF-PA-10003673,20,20,3,5,2.0,2.0,24.0
8049,2022-04-05,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10000938,620,710,7,5,62.0,62.0,744.0
8050,2023-09-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003274,10,10,5,3,1.0,1.0,12.0
8051,2023-04-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001095,20,20,1,4,2.0,2.0,24.0
8052,2022-11-28,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,OFF-AP-10001492,30,40,6,2,3.0,3.0,36.0
8053,2022-08-21,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10004999,20,20,3,3,2.0,2.0,24.0
8054,2023-09-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004094,0,0,1,5,0.0,0.0,0.0
8055,2022-02-18,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10001490,720,890,5,3,72.0,72.0,864.0
8056,2023-04-12,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Bookcases,FUR-BO-10004695,290,310,2,2,29.0,29.0,348.0
8057,2022-10-12,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10000736,600,730,9,5,60.0,60.0,720.0
8058,2023-07-04,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10001617,30,40,5,4,3.0,3.0,36.0
8059,2023-05-30,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10003589,30,40,3,2,3.0,3.0,36.0
8060,2023-06-16,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10003981,0,0,2,4,0.0,0.0,0.0
8061,2022-01-01,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10001970,60,60,5,2,6.0,6.0,72.0
8062,2022-11-24,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Binders,OFF-BI-10002437,20,20,2,4,2.0,2.0,24.0
8063,2023-02-01,First Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10000586,230,260,4,5,23.0,23.0,276.0
8064,2022-03-06,First Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10003811,330,360,3,5,33.0,33.0,396.0
8065,2022-11-02,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Paper,OFF-PA-10004983,10,10,2,2,1.0,1.0,12.0
8066,2023-10-27,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Storage,OFF-ST-10003479,110,120,3,3,11.0,11.0,132.0
8067,2022-01-09,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,OFF-BI-10004318,260,280,2,2,26.0,26.0,312.0
8068,2022-10-24,Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10002567,200,240,3,5,20.0,20.0,240.0
8069,2023-02-20,Standard Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10001731,20,20,6,4,2.0,2.0,24.0
8070,2022-01-31,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Storage,OFF-ST-10002743,420,450,5,3,42.0,42.0,504.0
8071,2023-09-23,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,FUR-FU-10002116,130,140,5,5,13.0,13.0,156.0
8072,2022-03-21,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,FUR-CH-10003199,280,310,4,4,28.0,28.0,336.0
8073,2023-06-09,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Art,OFF-AR-10003158,10,10,4,5,1.0,1.0,12.0
8074,2023-12-12,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10000301,10,10,5,2,1.0,1.0,12.0
8075,2022-08-17,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10000343,10,10,14,2,1.0,1.0,12.0
8076,2022-06-03,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Appliances,OFF-AP-10004708,20,20,2,5,2.0,2.0,24.0
8077,2023-02-17,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Furniture,Furnishings,FUR-FU-10000794,30,30,3,4,3.0,3.0,36.0
8078,2022-11-19,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Office Supplies,Binders,OFF-BI-10004519,140,170,1,3,14.0,14.0,168.0
8079,2022-12-12,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Technology,Accessories,TEC-AC-10001590,70,80,3,2,7.0,7.0,84.0
8080,2022-09-16,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001524,120,130,8,5,12.0,12.0,144.0
8081,2023-08-22,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Labels,OFF-LA-10001474,130,150,6,3,13.0,13.0,156.0
8082,2022-11-26,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,OFF-PA-10001497,110,130,3,2,11.0,11.0,132.0
8083,2023-01-29,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Appliances,OFF-AP-10003287,170,200,5,4,17.0,17.0,204.0
8084,2023-05-31,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Binders,OFF-BI-10002982,10,10,7,5,1.0,1.0,12.0
8085,2023-09-19,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Storage,OFF-ST-10001809,660,720,10,2,66.0,66.0,792.0
8086,2023-01-07,Standard Class,Home Office,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10000246,50,60,5,5,5.0,5.0,60.0
8087,2022-04-10,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Appliances,OFF-AP-10000252,20,30,3,3,2.0,2.0,24.0
8088,2023-07-30,Second Class,Corporate,United States,Yuma,Arizona,85364,West,Office Supplies,Art,OFF-AR-10002375,10,10,4,3,1.0,1.0,12.0
8089,2023-02-26,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Binders,OFF-BI-10003719,40,40,2,4,4.0,4.0,48.0
8090,2022-07-09,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Appliances,OFF-AP-10001492,60,80,9,2,6.0,6.0,72.0
8091,2022-06-12,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000532,230,270,7,2,23.0,23.0,276.0
8092,2023-06-22,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,OFF-LA-10001613,10,10,2,3,1.0,1.0,12.0
8093,2023-03-02,Second Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10002818,100,110,5,2,10.0,10.0,120.0
8094,2023-07-01,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10001940,20,20,3,2,2.0,2.0,24.0
8095,2022-03-13,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10003883,20,30,4,5,2.0,2.0,24.0
8096,2022-03-12,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10002787,10,10,2,5,1.0,1.0,12.0
8097,2022-06-19,Second Class,Consumer,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10000991,180,230,5,3,18.0,18.0,216.0
8098,2023-10-17,Standard Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,OFF-ST-10003058,110,120,5,3,11.0,11.0,132.0
8099,2022-11-28,Standard Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,OFF-PA-10004239,0,0,1,2,0.0,0.0,0.0
8100,2022-11-22,First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Accessories,TEC-AC-10003038,30,30,3,2,3.0,3.0,36.0
8101,2023-01-21,First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10000984,3190,3360,3,2,319.0,319.0,3828.0
8102,2023-08-11,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10004484,10,10,2,5,1.0,1.0,12.0
8103,2023-12-20,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10004002,2790,2970,7,5,279.0,279.0,3348.0
8104,2023-06-22,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10002406,100,100,7,2,10.0,10.0,120.0
8105,2023-11-16,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10003645,690,780,6,4,69.0,69.0,828.0
8106,2022-06-27,First Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Bookcases,FUR-BO-10001601,80,90,1,4,8.0,8.0,96.0
8107,2023-04-11,First Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Art,OFF-AR-10000937,170,180,6,2,17.0,17.0,204.0
8108,2023-10-26,First Class,Home Office,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10000038,360,440,4,5,36.0,36.0,432.0
8109,2023-05-10,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10003396,200,220,4,4,20.0,20.0,240.0
8110,2023-08-30,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,OFF-EN-10002592,50,60,6,2,5.0,5.0,60.0
8111,2022-09-01,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,FUR-CH-10000422,110,130,2,5,11.0,11.0,132.0
8112,2022-07-19,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,FUR-CH-10002647,210,250,5,3,21.0,21.0,252.0
8113,2023-12-05,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Office Supplies,Appliances,OFF-AP-10004859,10,10,4,3,1.0,1.0,12.0
8114,2023-07-25,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,FUR-CH-10004477,70,90,2,2,7.0,7.0,84.0
8115,2022-01-23,Second Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,OFF-AR-10004817,20,20,5,5,2.0,2.0,24.0
8116,2022-03-29,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10003374,140,150,3,5,14.0,14.0,168.0
8117,2022-09-18,Same Day,Corporate,United States,Garden City,Kansas,67846,Central,Office Supplies,Storage,OFF-ST-10003123,30,30,1,3,3.0,3.0,36.0
8118,2023-11-23,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000675,170,200,5,5,17.0,17.0,204.0
8119,2023-02-02,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,FUR-CH-10004997,440,530,4,5,44.0,44.0,528.0
8120,2022-03-08,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10001934,30,40,2,5,3.0,3.0,36.0
8121,2022-09-25,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10004997,430,450,3,3,43.0,43.0,516.0
8122,2023-04-18,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001890,30,30,11,4,3.0,3.0,36.0
8123,2022-10-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,OFF-EN-10002500,30,30,3,5,3.0,3.0,36.0
8124,2022-12-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,TEC-CO-10001766,980,1080,4,5,98.0,98.0,1176.0
8125,2023-09-19,Standard Class,Consumer,United States,Modesto,California,95351,West,Furniture,Chairs,FUR-CH-10004860,130,160,2,2,13.0,13.0,156.0
8126,2022-06-23,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002049,0,0,3,3,0.0,0.0,0.0
8127,2022-02-17,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10003499,20,20,2,5,2.0,2.0,24.0
8128,2023-01-09,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10003470,550,670,3,5,55.0,55.0,660.0
8129,2022-08-14,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000222,50,60,5,4,5.0,5.0,60.0
8130,2022-10-10,First Class,Corporate,United States,Riverside,California,92503,West,Technology,Accessories,TEC-AC-10000023,40,40,2,2,4.0,4.0,48.0
8131,2022-04-27,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,OFF-PA-10003971,10,10,2,3,1.0,1.0,12.0
8132,2023-05-13,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Art,OFF-AR-10003481,10,10,4,3,1.0,1.0,12.0
8133,2023-08-22,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Storage,OFF-ST-10001490,450,540,3,4,45.0,45.0,540.0
8134,2022-11-29,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Furniture,Furnishings,FUR-FU-10003708,60,70,3,4,6.0,6.0,72.0
8135,2022-11-15,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10001970,30,40,3,3,3.0,3.0,36.0
8136,2022-04-22,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,OFF-LA-10002762,70,90,7,3,7.0,7.0,84.0
8137,2023-01-09,Standard Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Tables,FUR-TA-10002533,480,560,7,4,48.0,48.0,576.0
8138,2023-05-24,Standard Class,Home Office,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10004091,60,60,9,3,6.0,6.0,72.0
8139,2023-10-07,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10001545,10,10,8,5,1.0,1.0,12.0
8140,2022-10-26,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001476,230,280,10,2,23.0,23.0,276.0
8141,2023-12-10,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004971,20,20,4,5,2.0,2.0,24.0
8142,2023-05-07,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,OFF-LA-10003223,10,10,3,5,1.0,1.0,12.0
8143,2022-08-06,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10004340,160,190,3,5,16.0,16.0,192.0
8144,2023-03-18,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,FUR-TA-10001095,480,560,4,5,48.0,48.0,576.0
8145,2023-12-28,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Phones,TEC-PH-10001448,150,160,4,2,15.0,15.0,180.0
8146,2023-03-20,Standard Class,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Appliances,OFF-AP-10001005,390,470,6,4,39.0,39.0,468.0
8147,2023-12-29,Standard Class,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Art,OFF-AR-10003469,0,0,2,2,0.0,0.0,0.0
8148,2023-06-08,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Paper,OFF-PA-10000249,40,50,4,2,4.0,4.0,48.0
8149,2022-09-10,Standard Class,Home Office,United States,Santa Ana,California,92704,West,Office Supplies,Labels,OFF-LA-10001613,20,20,7,4,2.0,2.0,24.0
8150,2022-10-28,First Class,Corporate,United States,Rapid City,South Dakota,57701,Central,Office Supplies,Binders,OFF-BI-10001758,10,10,2,5,1.0,1.0,12.0
8151,2023-11-22,First Class,Corporate,United States,Rapid City,South Dakota,57701,Central,Furniture,Bookcases,FUR-BO-10004409,130,140,2,2,13.0,13.0,156.0
8152,2022-04-09,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10001558,30,30,2,3,3.0,3.0,36.0
8153,2023-07-24,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10002986,20,20,3,2,2.0,2.0,24.0
8154,2022-10-25,First Class,Consumer,United States,Seattle,Washington,98115,West,Technology,Copiers,TEC-CO-10004722,13020,14000,4,4,1302.0,1302.0,15624.0
8155,2022-06-23,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Technology,Accessories,TEC-AC-10002842,220,240,2,2,22.0,22.0,264.0
8156,2022-07-13,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Office Supplies,Paper,OFF-PA-10001125,60,60,2,3,6.0,6.0,72.0
8157,2023-12-16,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Furniture,Tables,FUR-TA-10002622,220,240,2,4,22.0,22.0,264.0
8158,2023-08-23,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,TEC-AC-10002842,500,600,5,3,50.0,50.0,600.0
8159,2022-10-21,Standard Class,Corporate,United States,Odessa,Texas,79762,Central,Office Supplies,Paper,OFF-PA-10004285,20,20,3,3,2.0,2.0,24.0
8160,2022-04-20,Standard Class,Home Office,United States,Milford,Connecticut,6460,East,Technology,Accessories,TEC-AC-10004469,160,200,5,2,16.0,16.0,192.0
8161,2023-03-24,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Furniture,Chairs,FUR-CH-10001545,220,230,2,4,22.0,22.0,264.0
8162,2023-11-08,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10002578,240,290,6,3,24.0,24.0,288.0
8163,2022-04-12,Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10003012,290,310,2,5,29.0,29.0,348.0
8164,2023-08-04,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10004909,90,100,6,4,9.0,9.0,108.0
8165,2022-01-31,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10001524,100,120,7,5,10.0,10.0,120.0
8166,2023-06-28,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10003355,10,10,3,2,1.0,1.0,12.0
