sub_category,product_id,cost_price,list_price,quantity,discount_percent,profit,discount,sales_price
Art,OFF-AR-10003251,0,0,1,3,0.0,0.0,0.0
Envelopes,OFF-EN-10003286,60,70,9,2,6.0,6.0,72.0
Art,OFF-AR-10004078,20,20,3,3,2.0,2.0,24.0
Chairs,FUR-CH-10002331,1600,1780,5,5,160.0,160.0,1920.0
Art,OFF-AR-10001953,180,220,5,2,18.0,18.0,216.0
Art,OFF-AR-10002053,10,10,3,5,1.0,1.0,12.0
Paper,OFF-PA-10003651,30,30,5,2,3.0,3.0,36.0
Phones,TEC-PH-10002885,830,1040,2,4,83.0,83.0,996.0
Appliances,OFF-AP-10002892,40,50,2,4,4.0,4.0,48.0
Binders,OFF-BI-10000545,400,460,2,5,40.0,40.0,480.0
Machines,TEC-MA-10000418,3780,4500,5,2,378.0,378.0,4536.0
Accessories,TEC-AC-10000926,50,60,3,5,5.0,5.0,60.0
Envelopes,OFF-EN-10001509,10,10,3,5,1.0,1.0,12.0
Appliances,OFF-AP-10001366,10,10,1,4,1.0,1.0,12.0
Fasteners,OFF-FA-10003485,10,10,3,3,1.0,1.0,12.0
Storage,OFF-ST-10004507,40,50,3,2,4.0,4.0,48.0
Binders,OFF-BI-10002353,40,40,3,3,4.0,4.0,48.0
Appliances,OFF-AP-10001271,170,200,4,4,17.0,17.0,204.0
Phones,TEC-PH-10004924,30,30,4,4,3.0,3.0,36.0
Binders,OFF-BI-10002706,10,10,3,3,1.0,1.0,12.0
Storage,OFF-ST-10003442,40,50,2,2,4.0,4.0,48.0
Tables,FUR-TA-10002533,740,880,10,5,74.0,74.0,888.0
Supplies,OFF-SU-10003505,160,190,2,5,16.0,16.0,192.0
Labels,OFF-LA-10002762,30,30,2,2,3.0,3.0,36.0
Binders,OFF-BI-10000279,0,0,1,4,0.0,0.0,0.0
Fasteners,OFF-FA-10000936,10,10,3,3,1.0,1.0,12.0
Furnishings,FUR-FU-10004973,20,20,3,2,2.0,2.0,24.0
Paper,OFF-PA-10000791,30,30,8,3,3.0,3.0,36.0
Binders,OFF-BI-10001132,0,0,3,4,0.0,0.0,0.0
Binders,OFF-BI-10002012,0,0,5,2,0.0,0.0,0.0
Accessories,TEC-AC-10001383,30,40,2,2,3.0,3.0,36.0
Paper,OFF-PA-10002036,30,30,5,5,3.0,3.0,36.0
Paper,OFF-PA-10002377,80,100,2,5,8.0,8.0,96.0
Phones,TEC-PH-10000526,280,310,4,2,28.0,28.0,336.0
Binders,OFF-BI-10001078,30,30,5,3,3.0,3.0,36.0
Envelopes,OFF-EN-10004483,50,50,3,5,5.0,5.0,60.0
Phones,TEC-PH-10002624,390,470,1,4,39.0,39.0,468.0
Chairs,FUR-CH-10003396,180,210,3,3,18.0,18.0,216.0
Storage,OFF-ST-10002756,280,320,3,2,28.0,28.0,336.0
Furnishings,FUR-FU-10002813,40,40,2,4,4.0,4.0,48.0
Labels,OFF-LA-10003714,10,10,4,3,1.0,1.0,12.0
Storage,OFF-ST-10003716,590,720,4,4,59.0,59.0,708.0
Storage,OFF-ST-10002289,30,30,1,3,3.0,3.0,36.0
Art,OFF-AR-10001315,0,0,2,3,0.0,0.0,0.0
Binders,OFF-BI-10000042,0,0,2,2,0.0,0.0,0.0
Binders,OFF-BI-10004236,20,30,7,5,2.0,2.0,24.0
Art,OFF-AR-10001955,40,50,3,2,4.0,4.0,48.0
Phones,TEC-PH-10004080,90,110,2,5,9.0,9.0,108.0
Paper,OFF-PA-10000791,0,0,1,2,0.0,0.0,0.0
Art,OFF-AR-10001770,10,10,3,2,1.0,1.0,12.0
Tables,FUR-TA-10002356,500,550,3,2,50.0,50.0,600.0
Furnishings,FUR-FU-10003274,10,10,6,3,1.0,1.0,12.0
Bookcases,FUR-BO-10004834,1220,1500,2,2,122.0,122.0,1464.0
Phones,TEC-PH-10000307,20,20,2,4,2.0,2.0,24.0
Art,OFF-AR-10002240,90,110,3,4,9.0,9.0,108.0
Paper,OFF-PA-10001801,30,40,6,4,3.0,3.0,36.0
Binders,OFF-BI-10001120,3770,4540,3,2,377.0,377.0,4524.0
Fasteners,OFF-FA-10000611,10,10,8,3,1.0,1.0,12.0
Storage,OFF-ST-10000036,540,590,6,4,54.0,54.0,648.0
Storage,OFF-ST-10004950,100,110,9,2,10.0,10.0,120.0
Art,OFF-AR-10003770,10,10,3,3,1.0,1.0,12.0
Accessories,TEC-AC-10002800,140,150,3,2,14.0,14.0,168.0
Chairs,FUR-CH-10002439,190,230,5,3,19.0,19.0,228.0
Chairs,FUR-CH-10004218,80,90,1,5,8.0,8.0,96.0
Phones,TEC-PH-10004042,410,510,4,2,41.0,41.0,492.0
Envelopes,OFF-EN-10001137,10,10,3,3,1.0,1.0,12.0
Chairs,FUR-CH-10002017,50,60,3,2,5.0,5.0,60.0
Art,OFF-AR-10000588,50,60,3,5,5.0,5.0,60.0
Phones,TEC-PH-10003174,280,310,3,5,28.0,28.0,336.0
Binders,OFF-BI-10001524,40,50,3,2,4.0,4.0,48.0
Phones,TEC-PH-10001552,20,20,2,2,2.0,2.0,24.0
Art,OFF-AR-10004757,10,10,5,5,1.0,1.0,12.0
Tables,FUR-TA-10002530,210,240,2,3,21.0,21.0,252.0
Phones,TEC-PH-10001494,420,480,2,5,42.0,42.0,504.0
Chairs,FUR-CH-10004289,270,310,4,2,27.0,27.0,324.0
Labels,OFF-LA-10002945,10,10,2,4,1.0,1.0,12.0
Accessories,TEC-AC-10002567,140,160,2,3,14.0,14.0,168.0
Envelopes,OFF-EN-10001509,10,10,3,4,1.0,1.0,12.0
Tables,FUR-TA-10003954,1050,1180,4,5,105.0,105.0,1260.0
Appliances,OFF-AP-10002892,50,50,2,3,5.0,5.0,60.0
Binders,OFF-BI-10003638,50,60,3,3,5.0,5.0,60.0
Paper,OFF-PA-10001569,60,70,11,5,6.0,6.0,72.0
Tables,FUR-TA-10001676,110,120,4,4,11.0,11.0,132.0
Paper,OFF-PA-10001125,120,150,5,4,12.0,12.0,144.0
Phones,TEC-PH-10002496,1590,1870,12,5,159.0,159.0,1908.0
Furnishings,FUR-FU-10004053,20,20,2,5,2.0,2.0,24.0
Storage,OFF-ST-10000321,20,20,3,4,2.0,2.0,24.0
Storage,OFF-ST-10002957,10,10,3,5,1.0,1.0,12.0
Labels,OFF-LA-10000973,10,10,2,5,1.0,1.0,12.0
Paper,OFF-PA-10000143,10,10,2,4,1.0,1.0,12.0
Appliances,OFF-AP-10003287,20,20,2,4,2.0,2.0,24.0
Paper,OFF-PA-10001526,10,10,2,2,1.0,1.0,12.0
Appliances,OFF-AP-10004540,270,320,4,4,27.0,27.0,324.0
Accessories,TEC-AC-10001266,40,50,4,5,4.0,4.0,48.0
Binders,OFF-BI-10004233,30,30,2,5,3.0,3.0,36.0
Phones,TEC-PH-10003505,390,460,5,2,39.0,39.0,468.0
Appliances,OFF-AP-10001005,190,240,3,4,19.0,19.0,228.0
Paper,OFF-PA-10001712,30,40,4,4,3.0,3.0,36.0
Binders,OFF-BI-10002353,20,20,4,5,2.0,2.0,24.0
Accessories,TEC-AC-10003038,20,20,2,2,2.0,2.0,24.0
Storage,OFF-ST-10000934,70,80,2,2,7.0,7.0,84.0
Storage,OFF-ST-10002743,240,270,3,5,24.0,24.0,288.0
Paper,OFF-PA-10001846,20,20,4,2,2.0,2.0,24.0
Chairs,FUR-CH-10004287,370,440,2,5,37.0,37.0,444.0
Bookcases,FUR-BO-10001608,110,130,6,3,11.0,11.0,132.0
Paper,OFF-PA-10000357,140,170,3,5,14.0,14.0,168.0
Paper,OFF-PA-10000575,10,10,2,5,1.0,1.0,12.0
Accessories,TEC-AC-10002167,20,20,2,3,2.0,2.0,24.0
Envelopes,OFF-EN-10004459,20,20,4,5,2.0,2.0,24.0
Labels,OFF-LA-10002271,10,10,2,3,1.0,1.0,12.0
Chairs,FUR-CH-10004063,780,920,4,2,78.0,78.0,936.0
Paper,OFF-PA-10004610,10,10,2,5,1.0,1.0,12.0
Paper,OFF-PA-10001878,80,100,2,3,8.0,8.0,96.0
Paper,OFF-PA-10002036,30,30,6,3,3.0,3.0,36.0
Appliances,OFF-AP-10003278,10,10,1,3,1.0,1.0,12.0
Labels,OFF-LA-10001641,10,10,2,2,1.0,1.0,12.0
Furnishings,FUR-FU-10003806,190,240,4,4,19.0,19.0,228.0
Tables,FUR-TA-10003392,300,340,2,4,30.0,30.0,360.0
Art,OFF-AR-10003856,10,10,6,5,1.0,1.0,12.0
Accessories,TEC-AC-10002006,70,80,6,2,7.0,7.0,84.0
Accessories,TEC-AC-10002006,90,100,8,5,9.0,9.0,108.0
Paper,OFF-PA-10002246,10,10,2,2,1.0,1.0,12.0
Supplies,OFF-SU-10004782,50,50,7,2,5.0,5.0,60.0
Furnishings,FUR-FU-10004351,20,20,3,3,2.0,2.0,24.0
Furnishings,FUR-FU-10004270,20,20,5,5,2.0,2.0,24.0
Furnishings,FUR-FU-10004053,20,20,1,3,2.0,2.0,24.0
Paper,OFF-PA-10000019,30,30,5,5,3.0,3.0,36.0
Art,OFF-AR-10003811,20,20,9,2,2.0,2.0,24.0
Accessories,TEC-AC-10001838,350,400,2,5,35.0,35.0,420.0
Furnishings,FUR-FU-10003553,300,340,5,5,30.0,30.0,360.0
Paper,OFF-PA-10003302,90,110,3,3,9.0,9.0,108.0
Binders,OFF-BI-10002412,10,10,3,5,1.0,1.0,12.0
Binders,OFF-BI-10002852,70,80,5,4,7.0,7.0,84.0
Binders,OFF-BI-10000145,10,10,2,3,1.0,1.0,12.0
Paper,OFF-PA-10001970,380,450,8,5,38.0,38.0,456.0
Appliances,OFF-AP-10001563,230,270,7,3,23.0,23.0,276.0
Binders,OFF-BI-10001359,1370,1610,6,5,137.0,137.0,1644.0
Fasteners,OFF-FA-10003495,20,20,5,2,2.0,2.0,24.0
Accessories,TEC-AC-10003709,0,0,2,4,0.0,0.0,0.0
Furnishings,FUR-FU-10003268,30,30,1,5,3.0,3.0,36.0
Envelopes,OFF-EN-10003845,10,10,5,3,1.0,1.0,12.0
Chairs,FUR-CH-10002073,350,420,2,4,35.0,35.0,420.0
Paper,OFF-PA-10001357,70,80,2,5,7.0,7.0,84.0
Envelopes,OFF-EN-10001415,0,0,1,5,0.0,0.0,0.0
Binders,OFF-BI-10002813,0,0,10,2,0.0,0.0,0.0
Appliances,OFF-AP-10003849,680,720,2,2,68.0,68.0,816.0
Tables,FUR-TA-10004147,220,270,3,3,22.0,22.0,264.0
Art,OFF-AR-10001662,20,20,8,4,2.0,2.0,24.0
Storage,OFF-ST-10001558,50,50,3,4,5.0,5.0,60.0
Bookcases,FUR-BO-10001337,180,210,2,5,18.0,18.0,216.0
Furnishings,FUR-FU-10001602,30,30,2,5,3.0,3.0,36.0
Storage,OFF-ST-10003996,30,30,2,4,3.0,3.0,36.0
Machines,TEC-MA-10003673,3130,3400,5,2,313.0,313.0,3756.0
Accessories,TEC-AC-10004992,90,100,3,4,9.0,9.0,108.0
Chairs,FUR-CH-10002880,280,340,4,2,28.0,28.0,336.0
Art,OFF-AR-10000380,30,30,1,4,3.0,3.0,36.0
Binders,OFF-BI-10002706,20,20,2,4,2.0,2.0,24.0
Storage,OFF-ST-10000943,30,40,2,5,3.0,3.0,36.0
Accessories,TEC-AC-10001090,50,60,2,2,5.0,5.0,60.0
Binders,OFF-BI-10002026,150,170,3,4,15.0,15.0,180.0
Phones,TEC-PH-10000526,360,380,5,5,36.0,36.0,432.0
Binders,OFF-BI-10004002,20,20,3,5,2.0,2.0,24.0
Binders,OFF-BI-10002309,20,20,4,2,2.0,2.0,24.0
Labels,OFF-LA-10003923,80,100,7,4,8.0,8.0,96.0
Accessories,TEC-AC-10003433,0,0,3,3,0.0,0.0,0.0
Phones,TEC-PH-10001363,470,570,1,4,47.0,47.0,564.0
Furnishings,FUR-FU-10000820,40,50,3,4,4.0,4.0,48.0
Tables,FUR-TA-10004767,290,300,6,5,29.0,29.0,348.0
Art,OFF-AR-10001955,50,60,3,2,5.0,5.0,60.0
Chairs,FUR-CH-10004886,200,230,3,2,20.0,20.0,240.0
Paper,OFF-PA-10003641,100,110,5,4,10.0,10.0,120.0
Envelopes,OFF-EN-10003134,20,20,2,5,2.0,2.0,24.0
Phones,TEC-PH-10002564,60,70,3,2,6.0,6.0,72.0
Paper,OFF-PA-10003893,10,10,2,2,1.0,1.0,12.0
Binders,OFF-BI-10000174,10,10,3,3,1.0,1.0,12.0
Appliances,OFF-AP-10001058,2040,2520,9,2,204.0,204.0,2448.0
Storage,OFF-ST-10001496,510,540,3,5,51.0,51.0,612.0
Binders,OFF-BI-10004230,200,220,8,5,20.0,20.0,240.0
Chairs,FUR-CH-10001146,80,80,2,5,8.0,8.0,96.0
Storage,OFF-ST-10001590,120,130,10,4,12.0,12.0,144.0
Binders,OFF-BI-10003684,40,40,9,4,4.0,4.0,48.0
Supplies,OFF-SU-10000946,30,40,7,4,3.0,3.0,36.0
Art,OFF-AR-10001615,30,30,2,2,3.0,3.0,36.0
Binders,OFF-BI-10001597,40,40,5,4,4.0,4.0,48.0
Binders,OFF-BI-10001116,0,0,3,4,0.0,0.0,0.0
Fasteners,OFF-FA-10004395,20,20,5,3,2.0,2.0,24.0
Chairs,FUR-CH-10001270,310,360,6,3,31.0,31.0,372.0
Furnishings,FUR-FU-10001095,60,60,6,5,6.0,6.0,72.0
Storage,OFF-ST-10001469,120,130,3,3,12.0,12.0,144.0
Binders,OFF-BI-10003196,10,10,2,4,1.0,1.0,12.0
Phones,TEC-PH-10002200,770,860,4,2,77.0,77.0,924.0
Storage,OFF-ST-10000636,60,70,4,4,6.0,6.0,72.0
Binders,OFF-BI-10000145,10,10,2,3,1.0,1.0,12.0
Chairs,FUR-CH-10001190,350,440,4,4,35.0,35.0,420.0
Fasteners,OFF-FA-10002780,10,10,5,5,1.0,1.0,12.0
Appliances,OFF-AP-10004052,20,20,4,2,2.0,2.0,24.0
Furnishings,FUR-FU-10004666,70,70,5,2,7.0,7.0,84.0
Tables,FUR-TA-10004086,200,210,3,3,20.0,20.0,240.0
Phones,TEC-PH-10000702,10,10,1,2,1.0,1.0,12.0
Storage,OFF-ST-10002301,70,80,5,4,7.0,7.0,84.0
Binders,OFF-BI-10001636,20,20,8,4,2.0,2.0,24.0
Appliances,OFF-AP-10002684,360,390,4,2,36.0,36.0,432.0
Paper,OFF-PA-10004609,20,20,4,3,2.0,2.0,24.0
Paper,OFF-PA-10003309,30,40,8,2,3.0,3.0,36.0
Paper,OFF-PA-10000380,30,30,4,2,3.0,3.0,36.0
Bookcases,FUR-BO-10001567,80,90,3,5,8.0,8.0,96.0
Phones,TEC-PH-10002583,20,20,1,3,2.0,2.0,24.0
Chairs,FUR-CH-10004853,100,120,1,3,10.0,10.0,120.0
Phones,TEC-PH-10003580,470,520,4,4,47.0,47.0,564.0
Accessories,TEC-AC-10004227,30,30,3,3,3.0,3.0,36.0
Paper,OFF-PA-10002787,10,10,2,3,1.0,1.0,12.0
Binders,OFF-BI-10003981,0,0,2,2,0.0,0.0,0.0
Furnishings,FUR-FU-10001488,220,250,3,3,22.0,22.0,264.0
Binders,OFF-BI-10003727,0,0,3,3,0.0,0.0,0.0
Paper,OFF-PA-10000130,10,10,3,2,1.0,1.0,12.0
Phones,TEC-PH-10002680,530,660,3,2,53.0,53.0,636.0
Phones,TEC-PH-10002538,100,110,3,2,10.0,10.0,120.0
Binders,OFF-BI-10001249,10,10,1,5,1.0,1.0,12.0
Paper,OFF-PA-10000174,20,20,2,5,2.0,2.0,24.0
Appliances,OFF-AP-10004532,70,80,4,3,7.0,7.0,84.0
Furnishings,FUR-FU-10001986,230,250,5,4,23.0,23.0,276.0
Fasteners,OFF-FA-10002975,20,20,5,4,2.0,2.0,24.0
Art,OFF-AR-10003481,10,10,3,3,1.0,1.0,12.0
Binders,OFF-BI-10004967,10,10,5,4,1.0,1.0,12.0
Phones,TEC-PH-10003589,70,90,5,4,7.0,7.0,84.0
Labels,OFF-LA-10002945,30,30,4,5,3.0,3.0,36.0
Labels,OFF-LA-10003537,40,40,3,5,4.0,4.0,48.0
Storage,OFF-ST-10002406,10,10,1,3,1.0,1.0,12.0
Accessories,TEC-AC-10003433,0,0,2,3,0.0,0.0,0.0
Binders,OFF-BI-10002082,40,40,4,3,4.0,4.0,48.0
Accessories,TEC-AC-10000521,20,20,2,4,2.0,2.0,24.0
Binders,OFF-BI-10001982,0,0,3,5,0.0,0.0,0.0
Bookcases,FUR-BO-10002268,140,150,6,2,14.0,14.0,168.0
Binders,OFF-BI-10001758,10,10,6,2,1.0,1.0,12.0
Accessories,TEC-AC-10004469,170,200,5,5,17.0,17.0,204.0
Tables,FUR-TA-10001095,1350,1670,12,5,135.0,135.0,1620.0
Furnishings,FUR-FU-10001852,10,10,7,4,1.0,1.0,12.0
Appliances,OFF-AP-10000696,50,60,4,4,5.0,5.0,60.0
Phones,TEC-PH-10003885,210,260,4,3,21.0,21.0,252.0
Accessories,TEC-AC-10002926,270,300,6,5,27.0,27.0,324.0
Supplies,OFF-SU-10001225,20,30,7,4,2.0,2.0,24.0
Phones,TEC-PH-10004434,240,270,2,3,24.0,24.0,288.0
Furnishings,FUR-FU-10003878,50,50,3,3,5.0,5.0,60.0
Furnishings,FUR-FU-10002268,10,10,2,2,1.0,1.0,12.0
Fasteners,OFF-FA-10001883,80,90,12,5,8.0,8.0,96.0
Storage,OFF-ST-10002756,490,540,4,4,49.0,49.0,588.0
Paper,OFF-PA-10000474,90,110,3,2,9.0,9.0,108.0
Chairs,FUR-CH-10002073,1250,1320,5,2,125.0,125.0,1500.0
Paper,OFF-PA-10003641,120,130,6,4,12.0,12.0,144.0
Phones,TEC-PH-10002070,120,130,7,5,12.0,12.0,144.0
Binders,OFF-BI-10004519,580,660,5,5,58.0,58.0,696.0
Accessories,TEC-AC-10002167,100,120,8,4,10.0,10.0,120.0
Fasteners,OFF-FA-10000936,0,0,1,4,0.0,0.0,0.0
Furnishings,FUR-FU-10000732,20,20,3,4,2.0,2.0,24.0
Furnishings,FUR-FU-10002501,50,60,6,3,5.0,5.0,60.0
Art,OFF-AR-10000634,30,30,9,3,3.0,3.0,36.0
Phones,TEC-PH-10001700,50,50,1,5,5.0,5.0,60.0
Appliances,OFF-AP-10001962,70,80,10,3,7.0,7.0,84.0
Paper,OFF-PA-10001838,10,10,2,4,1.0,1.0,12.0
Appliances,OFF-AP-10000124,0,0,3,2,0.0,0.0,0.0
Envelopes,OFF-EN-10003567,80,90,5,2,8.0,8.0,96.0
Chairs,FUR-CH-10004997,590,660,5,2,59.0,59.0,708.0
Binders,OFF-BI-10000494,0,0,1,4,0.0,0.0,0.0
Furnishings,FUR-FU-10000277,170,210,2,2,17.0,17.0,204.0
Storage,OFF-ST-10003641,70,80,1,5,7.0,7.0,84.0
Accessories,TEC-AC-10001998,20,20,1,5,2.0,2.0,24.0
Storage,OFF-ST-10001932,720,770,4,5,72.0,72.0,864.0
Accessories,TEC-AC-10002323,90,110,6,5,9.0,9.0,108.0
Furnishings,FUR-FU-10004270,20,20,3,2,2.0,2.0,24.0
Paper,OFF-PA-10004621,30,30,5,5,3.0,3.0,36.0
Paper,OFF-PA-10001019,40,50,3,3,4.0,4.0,48.0
Binders,OFF-BI-10000201,0,0,2,4,0.0,0.0,0.0
Furnishings,FUR-FU-10004587,70,80,9,5,7.0,7.0,84.0
Labels,OFF-LA-10001613,0,0,2,4,0.0,0.0,0.0
Binders,OFF-BI-10001308,30,40,6,4,3.0,3.0,36.0
Appliances,OFF-AP-10003278,40,40,3,5,4.0,4.0,48.0
Bookcases,FUR-BO-10003966,390,440,3,5,39.0,39.0,468.0
Chairs,FUR-CH-10004698,370,390,6,2,37.0,37.0,444.0
Storage,OFF-ST-10000025,480,570,6,4,48.0,48.0,576.0
Accessories,TEC-AC-10000682,20,30,2,3,2.0,2.0,24.0
Accessories,TEC-AC-10001772,50,60,4,4,5.0,5.0,60.0
Furnishings,FUR-FU-10001379,20,30,1,2,2.0,2.0,24.0
Binders,OFF-BI-10002794,280,300,9,4,28.0,28.0,336.0
Appliances,OFF-AP-10001005,340,390,5,5,34.0,34.0,408.0
Binders,OFF-BI-10000201,0,0,3,2,0.0,0.0,0.0
Paper,OFF-PA-10003673,20,20,3,5,2.0,2.0,24.0
Appliances,OFF-AP-10000938,620,710,7,5,62.0,62.0,744.0
Binders,OFF-BI-10003274,10,10,5,3,1.0,1.0,12.0
Furnishings,FUR-FU-10001095,20,20,1,4,2.0,2.0,24.0
Appliances,OFF-AP-10001492,30,40,6,2,3.0,3.0,36.0
Art,OFF-AR-10004999,20,20,3,3,2.0,2.0,24.0
Binders,OFF-BI-10004094,0,0,1,5,0.0,0.0,0.0
Storage,OFF-ST-10001490,720,890,5,3,72.0,72.0,864.0
Bookcases,FUR-BO-10004695,290,310,2,2,29.0,29.0,348.0
Storage,OFF-ST-10000736,600,730,9,5,60.0,60.0,720.0
Binders,OFF-BI-10001617,30,40,5,4,3.0,3.0,36.0
Phones,TEC-PH-10003589,30,40,3,2,3.0,3.0,36.0
Furnishings,FUR-FU-10003981,0,0,2,4,0.0,0.0,0.0
Paper,OFF-PA-10001970,60,60,5,2,6.0,6.0,72.0
Binders,OFF-BI-10002437,20,20,2,4,2.0,2.0,24.0
Phones,TEC-PH-10000586,230,260,4,5,23.0,23.0,276.0
Phones,TEC-PH-10003811,330,360,3,5,33.0,33.0,396.0
Paper,OFF-PA-10004983,10,10,2,2,1.0,1.0,12.0
Storage,OFF-ST-10003479,110,120,3,3,11.0,11.0,132.0
Binders,OFF-BI-10004318,260,280,2,2,26.0,26.0,312.0
Accessories,TEC-AC-10002567,200,240,3,5,20.0,20.0,240.0
Furnishings,FUR-FU-10001731,20,20,6,4,2.0,2.0,24.0
Storage,OFF-ST-10002743,420,450,5,3,42.0,42.0,504.0
Furnishings,FUR-FU-10002116,130,140,5,5,13.0,13.0,156.0
Chairs,FUR-CH-10003199,280,310,4,4,28.0,28.0,336.0
Art,OFF-AR-10003158,10,10,4,5,1.0,1.0,12.0
Binders,OFF-BI-10000301,10,10,5,2,1.0,1.0,12.0
Binders,OFF-BI-10000343,10,10,14,2,1.0,1.0,12.0
Appliances,OFF-AP-10004708,20,20,2,5,2.0,2.0,24.0
Furnishings,FUR-FU-10000794,30,30,3,4,3.0,3.0,36.0
Binders,OFF-BI-10004519,140,170,1,3,14.0,14.0,168.0
Accessories,TEC-AC-10001590,70,80,3,2,7.0,7.0,84.0
Binders,OFF-BI-10001524,120,130,8,5,12.0,12.0,144.0
Labels,OFF-LA-10001474,130,150,6,3,13.0,13.0,156.0
Paper,OFF-PA-10001497,110,130,3,2,11.0,11.0,132.0
Appliances,OFF-AP-10003287,170,200,5,4,17.0,17.0,204.0
Binders,OFF-BI-10002982,10,10,7,5,1.0,1.0,12.0
Storage,OFF-ST-10001809,660,720,10,2,66.0,66.0,792.0
Furnishings,FUR-FU-10000246,50,60,5,5,5.0,5.0,60.0
Appliances,OFF-AP-10000252,20,30,3,3,2.0,2.0,24.0
Art,OFF-AR-10002375,10,10,4,3,1.0,1.0,12.0
Binders,OFF-BI-10003719,40,40,2,4,4.0,4.0,48.0
Appliances,OFF-AP-10001492,60,80,9,2,6.0,6.0,72.0
Storage,OFF-ST-10000532,230,270,7,2,23.0,23.0,276.0
Labels,OFF-LA-10001613,10,10,2,3,1.0,1.0,12.0
Art,OFF-AR-10002818,100,110,5,2,10.0,10.0,120.0
Furnishings,FUR-FU-10001940,20,20,3,2,2.0,2.0,24.0
Paper,OFF-PA-10003883,20,30,4,5,2.0,2.0,24.0
Paper,OFF-PA-10002787,10,10,2,5,1.0,1.0,12.0
Accessories,TEC-AC-10000991,180,230,5,3,18.0,18.0,216.0
Storage,OFF-ST-10003058,110,120,5,3,11.0,11.0,132.0
Paper,OFF-PA-10004239,0,0,1,2,0.0,0.0,0.0
Accessories,TEC-AC-10003038,30,30,3,2,3.0,3.0,36.0
Machines,TEC-MA-10000984,3190,3360,3,2,319.0,319.0,3828.0
Labels,OFF-LA-10004484,10,10,2,5,1.0,1.0,12.0
Machines,TEC-MA-10004002,2790,2970,7,5,279.0,279.0,3348.0
Storage,OFF-ST-10002406,100,100,7,2,10.0,10.0,120.0
Phones,TEC-PH-10003645,690,780,6,4,69.0,69.0,828.0
Bookcases,FUR-BO-10001601,80,90,1,4,8.0,8.0,96.0
Art,OFF-AR-10000937,170,180,6,2,17.0,17.0,204.0
Phones,TEC-PH-10000038,360,440,4,5,36.0,36.0,432.0
Chairs,FUR-CH-10003396,200,220,4,4,20.0,20.0,240.0
Envelopes,OFF-EN-10002592,50,60,6,2,5.0,5.0,60.0
Chairs,FUR-CH-10000422,110,130,2,5,11.0,11.0,132.0
Chairs,FUR-CH-10002647,210,250,5,3,21.0,21.0,252.0
Appliances,OFF-AP-10004859,10,10,4,3,1.0,1.0,12.0
Chairs,FUR-CH-10004477,70,90,2,2,7.0,7.0,84.0
Art,OFF-AR-10004817,20,20,5,5,2.0,2.0,24.0
Furnishings,FUR-FU-10003374,140,150,3,5,14.0,14.0,168.0
Storage,OFF-ST-10003123,30,30,1,3,3.0,3.0,36.0
Paper,OFF-PA-10000675,170,200,5,5,17.0,17.0,204.0
Chairs,FUR-CH-10004997,440,530,4,5,44.0,44.0,528.0
Furnishings,FUR-FU-10001934,30,40,2,5,3.0,3.0,36.0
Chairs,FUR-CH-10004997,430,450,3,3,43.0,43.0,516.0
Binders,OFF-BI-10001890,30,30,11,4,3.0,3.0,36.0
Envelopes,OFF-EN-10002500,30,30,3,5,3.0,3.0,36.0
Copiers,TEC-CO-10001766,980,1080,4,5,98.0,98.0,1176.0
Chairs,FUR-CH-10004860,130,160,2,2,13.0,13.0,156.0
Binders,OFF-BI-10002049,0,0,3,3,0.0,0.0,0.0
Accessories,TEC-AC-10003499,20,20,2,5,2.0,2.0,24.0
Storage,OFF-ST-10003470,550,670,3,5,55.0,55.0,660.0
Furnishings,FUR-FU-10000222,50,60,5,4,5.0,5.0,60.0
Accessories,TEC-AC-10000023,40,40,2,2,4.0,4.0,48.0
Paper,OFF-PA-10003971,10,10,2,3,1.0,1.0,12.0
Art,OFF-AR-10003481,10,10,4,3,1.0,1.0,12.0
Storage,OFF-ST-10001490,450,540,3,4,45.0,45.0,540.0
Furnishings,FUR-FU-10003708,60,70,3,4,6.0,6.0,72.0
Paper,OFF-PA-10001970,30,40,3,3,3.0,3.0,36.0
Labels,OFF-LA-10002762,70,90,7,3,7.0,7.0,84.0
Tables,FUR-TA-10002533,480,560,7,4,48.0,48.0,576.0
Furnishings,FUR-FU-10004091,60,60,9,3,6.0,6.0,72.0
Art,OFF-AR-10001545,10,10,8,5,1.0,1.0,12.0
Storage,OFF-ST-10001476,230,280,10,2,23.0,23.0,276.0
Paper,OFF-PA-10004971,20,20,4,5,2.0,2.0,24.0
Labels,OFF-LA-10003223,10,10,3,5,1.0,1.0,12.0
Storage,OFF-ST-10004340,160,190,3,5,16.0,16.0,192.0
Tables,FUR-TA-10001095,480,560,4,5,48.0,48.0,576.0
Phones,TEC-PH-10001448,150,160,4,2,15.0,15.0,180.0
Appliances,OFF-AP-10001005,390,470,6,4,39.0,39.0,468.0
Art,OFF-AR-10003469,0,0,2,2,0.0,0.0,0.0
Paper,OFF-PA-10000249,40,50,4,2,4.0,4.0,48.0
Labels,OFF-LA-10001613,20,20,7,4,2.0,2.0,24.0
Binders,OFF-BI-10001758,10,10,2,5,1.0,1.0,12.0
Bookcases,FUR-BO-10004409,130,140,2,2,13.0,13.0,156.0
Storage,OFF-ST-10001558,30,30,2,3,3.0,3.0,36.0
Paper,OFF-PA-10002986,20,20,3,2,2.0,2.0,24.0
